combo,signal,base,f1_slope,f2_sma,f3_move,f4_xtenor,sharpe,sortino,ann_ret,vol,mdd,calmar,excess,n_events,eq_final
F1+F2+F4,z_move,baseline,0.0,50.0,,2.0,-0.9977486383973795,-0.7505476941985332,-0.005495728594420601,0.025553258218796247,-0.13152980087235688,-0.041783143880480225,0.010625415053740705,8,0.9102310391940643
F1+F2+F4,z_move,optimized,0.0,50.0,,2.0,-0.9977486383973795,-0.7505476941985332,-0.005495728594420601,0.025553258218796247,-0.13152980087235688,-0.041783143880480225,0.010625415053740705,9,0.9102310391940643
F1+F2+F4,z_move,baseline,-1.0,50.0,,2.0,-0.9977486383973795,-0.7505476941985332,-0.005495728594420601,0.025553258218796247,-0.13152980087235688,-0.041783143880480225,0.010625415053740705,8,0.9102310391940643
F1+F2+F4,z_move,optimized,-1.0,50.0,,2.0,-0.9977486383973795,-0.7505476941985332,-0.005495728594420601,0.025553258218796247,-0.13152980087235688,-0.041783143880480225,0.010625415053740705,9,0.9102310391940643
F1+F2+F3+F4,z_move,baseline,-1.0,50.0,"(80, 120)",2.0,-0.9977486383973795,-0.7505476941985332,-0.005495728594420601,0.025553258218796247,-0.13152980087235688,-0.041783143880480225,0.010625415053740705,7,0.9102310391940643
F1+F2+F3+F4,z_move,optimized,-1.0,50.0,"(80, 120)",2.0,-0.9977486383973795,-0.7505476941985332,-0.005495728594420601,0.025553258218796247,-0.13152980087235688,-0.041783143880480225,0.010625415053740705,7,0.9102310391940643
F1+F2+F3+F4,z_move,baseline,-1.0,50.0,"(90, 130)",2.0,-0.9977486383973795,-0.7505476941985332,-0.005495728594420601,0.025553258218796247,-0.13152980087235688,-0.041783143880480225,0.010625415053740705,6,0.9102310391940643
F1+F2+F3+F4,z_move,optimized,-1.0,50.0,"(90, 130)",2.0,-0.9977486383973795,-0.7505476941985332,-0.005495728594420601,0.025553258218796247,-0.13152980087235688,-0.041783143880480225,0.010625415053740705,6,0.9102310391940643
F1+F2+F3+F4,z_move,baseline,-1.0,50.0,"(80, 140)",2.0,-0.9977486383973795,-0.7505476941985332,-0.005495728594420601,0.025553258218796247,-0.13152980087235688,-0.041783143880480225,0.010625415053740705,7,0.9102310391940643
F1+F2+F3+F4,z_move,optimized,-1.0,50.0,"(80, 140)",2.0,-0.9977486383973795,-0.7505476941985332,-0.005495728594420601,0.025553258218796247,-0.13152980087235688,-0.041783143880480225,0.010625415053740705,7,0.9102310391940643
F1+F2+F3+F4,z_move,baseline,-1.0,50.0,"(100, 150)",2.0,-0.9977486383973795,-0.7505476941985332,-0.005495728594420601,0.025553258218796247,-0.13152980087235688,-0.041783143880480225,0.010625415053740705,6,0.9102310391940643
F1+F2+F3+F4,z_move,optimized,-1.0,50.0,"(100, 150)",2.0,-0.9977486383973795,-0.7505476941985332,-0.005495728594420601,0.025553258218796247,-0.13152980087235688,-0.041783143880480225,0.010625415053740705,6,0.9102310391940643
F2+F3+F4,z_std,baseline,,50.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F2+F3+F4,z_move,baseline,,50.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F2+F3+F4,z_std,optimized,,50.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F2+F3+F4,z_move,optimized,,50.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F2+F3+F4,z_std,baseline,,100.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F2+F3+F4,z_move,baseline,,100.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F2+F3+F4,z_std,optimized,,100.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,9,0.9086589442395211
F2+F3+F4,z_move,optimized,,100.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F2+F3+F4,z_std,baseline,,100.0,"(90, 130)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F2+F3+F4,z_move,baseline,,100.0,"(90, 130)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F2+F3+F4,z_std,optimized,,100.0,"(90, 130)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F2+F3+F4,z_move,optimized,,100.0,"(90, 130)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F2+F3+F4,z_std,baseline,,100.0,"(80, 140)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F2+F3+F4,z_move,baseline,,100.0,"(80, 140)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F2+F3+F4,z_std,optimized,,100.0,"(80, 140)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,9,0.9086589442395211
F2+F3+F4,z_move,optimized,,100.0,"(80, 140)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,baseline,0.0,100.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F1+F2+F3+F4,z_move,baseline,0.0,100.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,optimized,0.0,100.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F1+F2+F3+F4,z_move,optimized,0.0,100.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,baseline,-0.25,50.0,"(80, 120)",2.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,11,0.9086589442395211
F1+F2+F3+F4,z_std,optimized,-0.25,50.0,"(80, 120)",2.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,12,0.9086589442395211
F1+F2+F3+F4,z_std,baseline,-0.25,50.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F1+F2+F3+F4,z_move,baseline,-0.25,50.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,optimized,-0.25,50.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,9,0.9086589442395211
F1+F2+F3+F4,z_move,optimized,-0.25,50.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,baseline,-0.25,50.0,"(90, 130)",2.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,10,0.9086589442395211
F1+F2+F3+F4,z_std,optimized,-0.25,50.0,"(90, 130)",2.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,10,0.9086589442395211
F1+F2+F3+F4,z_std,baseline,-0.25,50.0,"(90, 130)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F1+F2+F3+F4,z_move,baseline,-0.25,50.0,"(90, 130)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,optimized,-0.25,50.0,"(90, 130)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F1+F2+F3+F4,z_move,optimized,-0.25,50.0,"(90, 130)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,baseline,-0.25,50.0,"(80, 140)",2.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,11,0.9086589442395211
F1+F2+F3+F4,z_std,optimized,-0.25,50.0,"(80, 140)",2.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,12,0.9086589442395211
F1+F2+F3+F4,z_std,baseline,-0.25,50.0,"(80, 140)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F1+F2+F3+F4,z_move,baseline,-0.25,50.0,"(80, 140)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,optimized,-0.25,50.0,"(80, 140)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,9,0.9086589442395211
F1+F2+F3+F4,z_move,optimized,-0.25,50.0,"(80, 140)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,baseline,-0.25,50.0,"(100, 150)",2.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,9,0.9086589442395211
F1+F2+F3+F4,z_std,optimized,-0.25,50.0,"(100, 150)",2.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,9,0.9086589442395211
F1+F2+F3+F4,z_std,baseline,-0.25,50.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F2+F3+F4,z_std,baseline,,100.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F2+F3+F4,z_move,baseline,,100.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F2+F3+F4,z_std,optimized,,100.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F2+F3+F4,z_move,optimized,,100.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,baseline,0.0,50.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F1+F2+F3+F4,z_move,baseline,0.0,50.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,optimized,0.0,50.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F1+F2+F3+F4,z_move,optimized,0.0,50.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,baseline,0.0,100.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F1+F2+F3+F4,z_move,baseline,0.0,100.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,optimized,0.0,100.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,9,0.9086589442395211
F1+F2+F3+F4,z_move,optimized,0.0,100.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,baseline,0.0,100.0,"(90, 130)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F1+F2+F3+F4,z_move,baseline,0.0,100.0,"(90, 130)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,optimized,0.0,100.0,"(90, 130)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F1+F2+F3+F4,z_move,optimized,0.0,100.0,"(90, 130)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,baseline,0.0,100.0,"(80, 140)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F1+F2+F3+F4,z_move,baseline,0.0,100.0,"(80, 140)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,optimized,0.0,100.0,"(80, 140)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,9,0.9086589442395211
F1+F2+F3+F4,z_move,baseline,-0.25,50.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,optimized,-0.25,50.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F1+F2+F3+F4,z_move,optimized,-0.25,50.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,baseline,-0.25,100.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F1+F2+F3+F4,z_move,baseline,-0.25,100.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,optimized,-0.25,100.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,9,0.9086589442395211
F1+F2+F3+F4,z_move,optimized,-0.25,100.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,baseline,-0.25,100.0,"(90, 130)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F1+F2+F3+F4,z_move,baseline,-0.25,100.0,"(90, 130)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,optimized,-0.25,100.0,"(90, 130)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F1+F2+F3+F4,z_move,optimized,-0.25,100.0,"(90, 130)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,baseline,-0.25,100.0,"(80, 140)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F1+F2+F3+F4,z_move,baseline,-0.25,100.0,"(80, 140)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,optimized,-0.25,100.0,"(80, 140)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,9,0.9086589442395211
F1+F2+F3+F4,z_move,optimized,-0.25,100.0,"(80, 140)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F2+F3+F4,z_std,baseline,,50.0,"(80, 120)",2.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,11,0.9086589442395211
F2+F3+F4,z_std,optimized,,50.0,"(80, 120)",2.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,12,0.9086589442395211
F2+F3+F4,z_std,baseline,,50.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F2+F3+F4,z_move,baseline,,50.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F2+F3+F4,z_std,optimized,,50.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,9,0.9086589442395211
F2+F3+F4,z_move,optimized,,50.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F2+F3+F4,z_std,baseline,,50.0,"(90, 130)",2.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,10,0.9086589442395211
F2+F3+F4,z_std,optimized,,50.0,"(90, 130)",2.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,10,0.9086589442395211
F2+F3+F4,z_std,baseline,,50.0,"(90, 130)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F2+F3+F4,z_move,baseline,,50.0,"(90, 130)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F2+F3+F4,z_std,optimized,,50.0,"(90, 130)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F2+F3+F4,z_move,optimized,,50.0,"(90, 130)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F2+F3+F4,z_std,baseline,,50.0,"(80, 140)",2.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,11,0.9086589442395211
F2+F3+F4,z_std,optimized,,50.0,"(80, 140)",2.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,12,0.9086589442395211
F2+F3+F4,z_std,baseline,,50.0,"(80, 140)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F2+F3+F4,z_move,baseline,,50.0,"(80, 140)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F2+F3+F4,z_std,optimized,,50.0,"(80, 140)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,9,0.9086589442395211
F2+F3+F4,z_move,optimized,,50.0,"(80, 140)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F2+F3+F4,z_std,baseline,,50.0,"(100, 150)",2.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,9,0.9086589442395211
F2+F3+F4,z_std,optimized,,50.0,"(100, 150)",2.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,9,0.9086589442395211
F1+F2+F3+F4,z_std,baseline,-0.25,100.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F1+F2+F3+F4,z_move,baseline,-0.25,100.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,optimized,-0.25,100.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F1+F2+F3+F4,z_move,optimized,-0.25,100.0,"(100, 150)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,baseline,-0.5,50.0,"(80, 120)",2.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,11,0.9086589442395211
F1+F2+F4,z_std,baseline,-0.25,50.0,,3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,10,0.9086589442395211
F1+F2+F3+F4,z_std,optimized,-0.5,50.0,"(80, 120)",2.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,12,0.9086589442395211
F1+F2+F4,z_move,baseline,-0.25,50.0,,3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,6,0.9086589442395211
F1+F2+F3+F4,z_std,baseline,-0.5,50.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,8,0.9086589442395211
F1+F2+F3+F4,z_move,baseline,-0.5,50.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
F1+F2+F3+F4,z_std,optimized,-0.5,50.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,9,0.9086589442395211
F1+F2+F3+F4,z_move,optimized,-0.5,50.0,"(80, 120)",3.0,-1.0015573891860028,-0.7535370547474453,-0.005596449171264006,0.025556647524778434,-0.13152980087235688,-0.042548906286987244,0.0105246944768973,5,0.9086589442395211
