base,slope,mom_win,k,thresh,tl_c,ts_c,tl_s,cd,sharpe,ann_ret,vol,mdd,n_events,eq_final
1M|move|w250,30Y-10Y,42,0.3,baseline,-3.5,3.0,-4.0,5,0.20576200833072913,0.039463152646687094,0.09459060399237174,-0.23607758712951155,14,1.9359254449386656
1M|move|w250,30Y-10Y,42,0.3,aggr,-3.0,2.5,-3.5,5,-0.025386371541696047,0.0175769944895261,0.09544512915105717,-0.23607758712951132,27,1.3463384476899047
1M|move|w250,30Y-10Y,42,0.4,opt_tight,-3.25,2.75,-4.0,5,0.03550852304828701,0.023346070615521075,0.09423288631213554,-0.23607758712951232,21,1.4827197427424208
1M|move|w250,30Y-10Y,42,0.4,opt_loose,-3.5,2.75,-4.0,5,0.06044212352779365,0.025713518494967946,0.09452875182885735,-0.23607758712951232,20,1.5423650384727143
1M|move|w250,30Y-10Y,42,0.4,baseline,-3.5,3.0,-4.0,5,0.10975322160583979,0.029852521278132205,0.08976976834006636,-0.23607758712951155,15,1.6521041787470925
1M|move|w250,30Y-10Y,42,0.4,aggr,-3.0,2.5,-3.5,5,0.005745075499914135,0.02057598598133903,0.10025733888921688,-0.23607758712951132,26,1.4156880906425922
1M|move|w250,30Y-10Y,42,0.5,opt_tight,-3.25,2.75,-4.0,5,0.03550852304828701,0.023346070615521075,0.09423288631213554,-0.23607758712951232,21,1.4827197427424208
1M|move|w250,30Y-10Y,42,0.5,opt_loose,-3.5,2.75,-4.0,5,0.06044212352779365,0.025713518494967946,0.09452875182885735,-0.23607758712951232,19,1.5423650384727143
1M|move|w250,30Y-10Y,42,0.5,baseline,-3.5,3.0,-4.0,5,0.06044212352779365,0.025713518494967946,0.09452875182885735,-0.23607758712951232,18,1.5423650384727143
1M|move|w250,30Y-10Y,42,0.5,aggr,-3.0,2.5,-3.5,5,-0.11820093658117761,0.008506282701509882,0.09723880056226547,-0.28331070321836616,24,1.1555387068329883
1M|move|w250,30Y-10Y,63,0.1,opt_tight,-3.25,2.75,-4.0,5,0.20576200833072913,0.039463152646687094,0.09459060399237174,-0.23607758712951155,20,1.9359254449386656
1M|move|w250,30Y-10Y,63,0.1,opt_loose,-3.5,2.75,-4.0,5,0.20576200833072913,0.039463152646687094,0.09459060399237174,-0.23607758712951155,20,1.9359254449386656
1M|move|w250,30Y-10Y,63,0.1,baseline,-3.5,3.0,-4.0,5,0.20952695190707415,0.03981688829180374,0.09457918473701939,-0.23607758712951366,18,1.947200404463611
1M|move|w250,30Y-10Y,63,0.1,aggr,-3.0,2.5,-3.5,5,0.05965964067496723,0.025389093567557364,0.09033064072440164,-0.23607758712951155,27,1.53406001206209
1M|move|w250,30Y-10Y,63,0.15,opt_tight,-3.25,2.75,-4.0,5,0.20576200833072913,0.039463152646687094,0.09459060399237174,-0.23607758712951155,20,1.9359254449386656
1M|move|w250,30Y-10Y,63,0.15,opt_loose,-3.5,2.75,-4.0,5,0.20576200833072913,0.039463152646687094,0.09459060399237174,-0.23607758712951155,20,1.9359254449386656
1M|move|w250,30Y-10Y,63,0.15,baseline,-3.5,3.0,-4.0,5,0.20581518272950358,0.03946794894533423,0.09458946948010313,-0.23607758712951366,16,1.9360779101454493
1M|move|w250,30Y-10Y,63,0.15,aggr,-3.0,2.5,-3.5,5,0.05965964067496723,0.025389093567557364,0.09033064072440164,-0.23607758712951155,27,1.53406001206209
1M|move|w250,30Y-10Y,63,0.2,opt_tight,-3.25,2.75,-4.0,5,0.20576200833072913,0.039463152646687094,0.09459060399237174,-0.23607758712951155,20,1.9359254449386656
1M|move|w250,30Y-10Y,63,0.2,opt_loose,-3.5,2.75,-4.0,5,0.20576200833072913,0.039463152646687094,0.09459060399237174,-0.23607758712951155,20,1.9359254449386656
1M|move|w250,30Y-10Y,63,0.2,baseline,-3.5,3.0,-4.0,5,0.20576200833072913,0.039463152646687094,0.09459060399237174,-0.23607758712951155,16,1.9359254449386656
1M|move|w250,30Y-10Y,63,0.2,aggr,-3.0,2.5,-3.5,5,0.13007244966368686,0.032473723395549214,0.09589827382970847,-0.23607758712951155,24,1.7253587539099016
1M|move|w250,30Y-10Y,63,0.25,opt_tight,-3.25,2.75,-4.0,5,0.20576200833072913,0.039463152646687094,0.09459060399237174,-0.23607758712951155,19,1.9359254449386656
1M|move|w250,30Y-10Y,63,0.25,opt_loose,-3.5,2.75,-4.0,5,0.20576200833072913,0.039463152646687094,0.09459060399237174,-0.23607758712951155,19,1.9359254449386656
1M|move|w250,30Y-10Y,63,0.25,baseline,-3.5,3.0,-4.0,5,0.20576200833072913,0.039463152646687094,0.09459060399237174,-0.23607758712951155,15,1.9359254449386656
1M|move|w250,30Y-10Y,63,0.25,aggr,-3.0,2.5,-3.5,5,0.12134962730574442,0.03164752462736864,0.09598319241658908,-0.236077587129513,26,1.7019453718885837
1M|move|w250,30Y-10Y,63,0.3,opt_tight,-3.25,2.75,-4.0,5,0.1932266719468839,0.03829632878424016,0.09468842266904873,-0.23607758712951155,16,1.8991683090912572
1M|move|w250,30Y-10Y,63,0.3,opt_loose,-3.5,2.75,-4.0,5,0.1932266719468839,0.03829632878424016,0.09468842266904873,-0.23607758712951155,16,1.8991683090912572
1M|move|w250,30Y-10Y,63,0.3,baseline,-3.5,3.0,-4.0,5,0.20543475506487885,0.039432192194130744,0.09459057786007931,-0.23607758712951155,15,1.9349415430048806
1M|move|w250,30Y-10Y,63,0.3,aggr,-3.0,2.5,-3.5,5,0.1354067612615454,0.03344231662598163,0.0992735997873627,-0.23607758712951132,27,1.7531934802048958
1M|move|w250,30Y-10Y,63,0.4,opt_tight,-3.25,2.75,-4.0,5,0.18701544996811423,0.037713996411433914,0.09471942780371416,-0.23607758712951155,18,1.8810704894819577
1M|move|w250,30Y-10Y,63,0.4,opt_loose,-3.5,2.75,-4.0,5,0.18701544996811423,0.037713996411433914,0.09471942780371416,-0.23607758712951155,17,1.8810704894819577
1M|move|w250,30Y-10Y,63,0.4,baseline,-3.5,3.0,-4.0,5,0.1932266719468839,0.03829632878424016,0.09468842266904873,-0.23607758712951155,15,1.8991683090912572
1M|move|w250,30Y-10Y,63,0.4,aggr,-3.0,2.5,-3.5,5,0.03345747807595563,0.023166900026828197,0.09465447514121225,-0.2360775871295131,29,1.4782952711781017
1M|move|w250,30Y-10Y,63,0.5,opt_tight,-3.25,2.75,-4.0,5,0.09031263031166839,0.02811953732925554,0.0899047818808406,-0.23607758712951155,20,1.6052913733407852
1M|move|w250,30Y-10Y,63,0.5,opt_loose,-3.5,2.75,-4.0,5,0.18701544996811423,0.037713996411433914,0.09471942780371416,-0.23607758712951155,19,1.8810704894819577
1M|move|w250,30Y-10Y,63,0.5,baseline,-3.5,3.0,-4.0,5,0.18701544996811423,0.037713996411433914,0.09471942780371416,-0.23607758712951155,17,1.8810704894819577
1M|move|w250,30Y-10Y,63,0.5,aggr,-3.0,2.5,-3.5,5,-0.02055253405501297,0.017966652517354298,0.09893414978430597,-0.23607758712951232,27,1.3551646940969593
1M|move|w250,30Y-10Y,126,0.1,opt_tight,-3.25,2.75,-4.0,5,0.20576200833072913,0.039463152646687094,0.09459060399237174,-0.23607758712951155,20,1.9359254449386656
1M|move|w250,30Y-10Y,126,0.1,opt_loose,-3.5,2.75,-4.0,5,0.20576200833072913,0.039463152646687094,0.09459060399237174,-0.23607758712951155,20,1.9359254449386656
1M|move|w250,30Y-10Y,126,0.1,baseline,-3.5,3.0,-4.0,5,0.20952695190707415,0.03981688829180374,0.09457918473701939,-0.23607758712951366,17,1.947200404463611
1M|move|w250,30Y-10Y,126,0.1,aggr,-3.0,2.5,-3.5,5,0.05965964067496723,0.025389093567557364,0.09033064072440164,-0.23607758712951155,27,1.53406001206209
1M|move|w250,30Y-10Y,126,0.15,opt_tight,-3.25,2.75,-4.0,5,0.20576200833072913,0.039463152646687094,0.09459060399237174,-0.23607758712951155,20,1.9359254449386656
1M|move|w250,30Y-10Y,126,0.15,opt_loose,-3.5,2.75,-4.0,5,0.20576200833072913,0.039463152646687094,0.09459060399237174,-0.23607758712951155,20,1.9359254449386656
1M|move|w250,30Y-10Y,126,0.15,baseline,-3.5,3.0,-4.0,5,0.20952695190707415,0.03981688829180374,0.09457918473701939,-0.23607758712951366,16,1.947200404463611
1M|move|w250,30Y-10Y,126,0.15,aggr,-3.0,2.5,-3.5,5,0.07378903626040584,0.02692699634368534,0.09387568526087753,-0.23607758712951132,29,1.5738059004460192
1M|move|w250,30Y-10Y,126,0.2,opt_tight,-3.25,2.75,-4.0,5,0.1741234545315982,0.03697596469786424,0.09749384276535594,-0.23607758712951155,23,1.8583670484532042
1M|move|w250,30Y-10Y,126,0.2,opt_loose,-3.5,2.75,-4.0,5,0.1741234545315982,0.03697596469786424,0.09749384276535594,-0.23607758712951155,23,1.8583670484532042
1M|move|w250,30Y-10Y,126,0.2,baseline,-3.5,3.0,-4.0,5,0.2091995478396999,0.03978591730321668,0.09457915902560997,-0.23607758712951155,16,1.9462107722190316
1M|move|w250,30Y-10Y,126,0.2,aggr,-3.0,2.5,-3.5,5,0.07378903626040584,0.02692699634368534,0.09387568526087753,-0.23607758712951132,29,1.5738059004460192
1M|move|w250,30Y-10Y,126,0.25,opt_tight,-3.25,2.75,-4.0,5,0.1655097129272546,0.03664944085394728,0.10059494732653604,-0.23607758712951155,19,1.8484050072082598
1M|move|w250,30Y-10Y,126,0.25,opt_loose,-3.5,2.75,-4.0,5,0.1655097129272546,0.03664944085394728,0.10059494732653604,-0.23607758712951155,19,1.8484050072082598
1M|move|w250,30Y-10Y,126,0.25,baseline,-3.5,3.0,-4.0,5,0.2091995478396999,0.03978591730321668,0.09457915902560997,-0.23607758712951155,15,1.9462107722190316
1M|move|w250,30Y-10Y,126,0.25,aggr,-3.0,2.5,-3.5,5,0.06037525214504248,0.025546689306795933,0.09187024666117906,-0.23607758712951132,33,1.5380890684885535
1M|move|w250,30Y-10Y,126,0.3,opt_tight,-3.25,2.75,-4.0,5,0.1655097129272546,0.03664944085394728,0.10059494732653604,-0.23607758712951155,19,1.8484050072082598
1M|move|w250,30Y-10Y,126,0.3,opt_loose,-3.5,2.75,-4.0,5,0.1655097129272546,0.03664944085394728,0.10059494732653604,-0.23607758712951155,19,1.8484050072082598
1M|move|w250,30Y-10Y,126,0.3,baseline,-3.5,3.0,-4.0,5,0.2091995478396999,0.03978591730321668,0.09457915902560997,-0.23607758712951155,16,1.9462107722190316
1M|move|w250,30Y-10Y,126,0.3,aggr,-3.0,2.5,-3.5,5,-0.021913484500266027,0.017952138305676213,0.09345212507389807,-0.23607758712951132,34,1.354834954474731
1M|move|w250,30Y-10Y,126,0.4,opt_tight,-3.25,2.75,-4.0,5,0.122356001292965,0.03282971568995707,0.10485563073639553,-0.23607758712951132,22,1.7355402901984869
1M|move|w250,30Y-10Y,126,0.4,opt_loose,-3.5,2.75,-4.0,5,0.122356001292965,0.03282971568995707,0.10485563073639553,-0.23607758712951132,22,1.7355402901984869
1M|move|w250,30Y-10Y,126,0.4,baseline,-3.5,3.0,-4.0,5,0.16903462496493862,0.03700221897579459,0.10058423816612252,-0.23607758712951155,17,1.8591702418387936
1M|move|w250,30Y-10Y,126,0.4,aggr,-3.0,2.5,-3.5,5,0.11514585381630019,0.031147175003634064,0.09680917405343914,-0.23607758712951232,31,1.6879118908671715
1M|move|w250,30Y-10Y,126,0.5,opt_tight,-3.25,2.75,-4.0,5,0.11505747447058425,0.03209105356992392,0.10508707605097953,-0.23607758712951388,23,1.7144769508214672
1M|move|w250,30Y-10Y,126,0.5,opt_loose,-3.5,2.75,-4.0,5,0.11505747447058425,0.03209105356992392,0.10508707605097953,-0.23607758712951388,23,1.7144769508214672
1M|move|w250,30Y-10Y,126,0.5,baseline,-3.5,3.0,-4.0,5,0.122356001292965,0.03282971568995707,0.10485563073639553,-0.23607758712951132,19,1.7355402901984869
1M|move|w250,30Y-10Y,126,0.5,aggr,-3.0,2.5,-3.5,5,0.14485490354113284,0.034401842439247154,0.09942253998434801,-0.236077587129513,34,1.781184044058949
1M|move|w250,30Y-2Y,5,0.1,opt_tight,-3.25,2.75,-4.0,5,-0.016851494534859325,0.018541208183420865,0.08656750376421808,-0.23607758712951155,22,1.3682785348205964
1M|move|w250,30Y-2Y,5,0.1,opt_loose,-3.5,2.75,-4.0,5,0.20576200833072913,0.039463152646687094,0.09459060399237174,-0.23607758712951155,20,1.9359254449386656
1M|move|w250,30Y-2Y,5,0.1,baseline,-3.5,3.0,-4.0,5,0.20581518272950358,0.03946794894533423,0.09458946948010313,-0.23607758712951366,18,1.9360779101454493
1M|move|w250,30Y-2Y,5,0.1,aggr,-3.0,2.5,-3.5,5,0.13580891303251383,0.034133483635174766,0.10406889591842243,-0.23607758712951132,34,1.7733135982920551
1M|move|w250,30Y-2Y,5,0.15,opt_tight,-3.25,2.75,-4.0,5,0.08966450538930139,0.027817875884345256,0.08719030847716103,-0.23607758712951155,25,1.597271351357715
1M|move|w250,30Y-2Y,5,0.15,opt_loose,-3.5,2.75,-4.0,5,0.17288246297072254,0.03605145571479351,0.09284606106931625,-0.23607758712951155,23,1.8302910612389287
1M|move|w250,30Y-2Y,5,0.15,baseline,-3.5,3.0,-4.0,5,0.1729361036528091,0.03605623627116361,0.09284490590466013,-0.23607758712951155,19,1.8304352071335352
1M|move|w250,30Y-2Y,5,0.15,aggr,-3.0,2.5,-3.5,5,0.15289268955608187,0.03560467185178773,0.10206290370779204,-0.23607758712951132,38,1.816866463583339
1M|move|w250,30Y-2Y,5,0.2,opt_tight,-3.25,2.75,-4.0,5,0.018694624302917517,0.02172851321415359,0.0924604413624848,-0.23607758712951132,28,1.443223206061732
1M|move|w250,30Y-2Y,5,0.2,opt_loose,-3.5,2.75,-4.0,5,0.10134879889238363,0.029913312754982657,0.09781381588457723,-0.23607758712951132,26,1.6537694307119717
1M|move|w250,30Y-2Y,5,0.2,baseline,-3.5,3.0,-4.0,5,0.1729361036528091,0.03605623627116361,0.09284490590466013,-0.23607758712951155,19,1.8304352071335352
1M|move|w250,30Y-2Y,5,0.2,aggr,-3.0,2.5,-3.5,5,0.15289268955608187,0.03560467185178773,0.10206290370779204,-0.23607758712951132,38,1.816866463583339
1M|move|w250,30Y-2Y,5,0.25,opt_tight,-3.25,2.75,-4.0,5,0.16316320112243454,0.03653710072441485,0.10135312748617703,-0.23607758712951132,30,1.8449892186168166
1M|move|w250,30Y-2Y,5,0.25,opt_loose,-3.5,2.75,-4.0,5,0.10276688810882573,0.03064503074301017,0.10358424721139303,-0.23607758712951132,28,1.6739376478605172
1M|move|w250,30Y-2Y,5,0.25,baseline,-3.5,3.0,-4.0,5,0.1729361036528091,0.03605623627116361,0.09284490590466013,-0.23607758712951155,18,1.8304352071335352
1M|move|w250,30Y-2Y,5,0.25,aggr,-3.0,2.5,-3.5,5,0.14254438457611396,0.03456194970519433,0.10215730173094774,-0.23607758712951132,39,1.7858953312042214
1M|move|w250,30Y-2Y,5,0.3,opt_tight,-3.25,2.75,-4.0,5,0.16490559011170158,0.03671365409837146,0.10135286552172178,-0.23607758712951132,34,1.850360133729578
1M|move|w250,30Y-2Y,5,0.3,opt_loose,-3.5,2.75,-4.0,5,0.10276688810882573,0.03064503074301017,0.10358424721139303,-0.23607758712951132,31,1.6739376478605172
1M|move|w250,30Y-2Y,5,0.3,baseline,-3.5,3.0,-4.0,5,0.08871054188300548,0.028375682855419804,0.09441586848230442,-0.23607758712951155,20,1.6121310473684147
1M|move|w250,30Y-2Y,5,0.3,aggr,-3.0,2.5,-3.5,5,0.1416789017012503,0.03447299105269219,0.10215346730461329,-0.23607758712951132,42,1.7832762038535142
1M|move|w250,30Y-2Y,5,0.4,opt_tight,-3.25,2.75,-4.0,5,0.16466636144320632,0.036691695233407096,0.10136675813514034,-0.23607758712951132,39,1.8496913243818855
1M|move|w250,30Y-2Y,5,0.4,opt_loose,-3.5,2.75,-4.0,5,0.1272485946202465,0.0329449165821718,0.10172934813782325,-0.23607758712951132,37,1.7388471815329263
1M|move|w250,30Y-2Y,5,0.4,baseline,-3.5,3.0,-4.0,5,0.1371620245939882,0.03394024629938208,0.10163342470808849,-0.23607758712951132,28,1.767666607791865
1M|move|w250,30Y-2Y,5,0.4,aggr,-3.0,2.5,-3.5,5,0.1416789017012503,0.03447299105269219,0.10215346730461329,-0.23607758712951132,45,1.7832762038535142
1M|move|w250,30Y-2Y,5,0.5,opt_tight,-3.25,2.75,-4.0,5,0.17578383251462715,0.037499445778011786,0.09955094008179415,-0.23607758712951132,37,1.8744436738821275
1M|move|w250,30Y-2Y,5,0.5,opt_loose,-3.5,2.75,-4.0,5,0.13181370328246142,0.03342999296275373,0.10188616682724419,-0.23607758712951132,35,1.7528366918063554
1M|move|w250,30Y-2Y,5,0.5,baseline,-3.5,3.0,-4.0,5,0.1326809300191296,0.03351886192349429,0.10189001480126178,-0.23607758712951132,32,1.7554111121406273
1M|move|w250,30Y-2Y,5,0.5,aggr,-3.0,2.5,-3.5,5,0.04494293210276078,0.024480371985202476,0.09969024662116456,-0.26831350704288626,49,1.5110209853314476
1M|move|w250,30Y-2Y,10,0.1,opt_tight,-3.25,2.75,-4.0,5,-0.016851494534859325,0.018541208183420865,0.08656750376421808,-0.23607758712951155,22,1.3682785348205964
1M|move|w250,30Y-2Y,10,0.1,opt_loose,-3.5,2.75,-4.0,5,0.20576200833072913,0.039463152646687094,0.09459060399237174,-0.23607758712951155,20,1.9359254449386656
1M|move|w250,30Y-2Y,10,0.1,baseline,-3.5,3.0,-4.0,5,0.20581518272950358,0.03946794894533423,0.09458946948010313,-0.23607758712951366,19,1.9360779101454493
1M|move|w250,30Y-2Y,10,0.1,aggr,-3.0,2.5,-3.5,5,0.00589191131600548,0.020522466942830775,0.08867528969953839,-0.23607758712951155,29,1.4144215577188377
1M|move|w250,30Y-2Y,10,0.15,opt_tight,-3.25,2.75,-4.0,5,0.08356407811328144,0.02747552017238486,0.0894585369834496,-0.23607758712951155,21,1.5882151253384487
1M|move|w250,30Y-2Y,10,0.15,opt_loose,-3.5,2.75,-4.0,5,0.20576200833072913,0.039463152646687094,0.09459060399237174,-0.23607758712951155,20,1.9359254449386656
1M|move|w250,30Y-2Y,10,0.15,baseline,-3.5,3.0,-4.0,5,0.20581518272950358,0.03946794894533423,0.09458946948010313,-0.23607758712951366,19,1.9360779101454493
1M|move|w250,30Y-2Y,10,0.15,aggr,-3.0,2.5,-3.5,5,0.16712786353101208,0.03691225432613465,0.10119350519308487,-0.23607758712951132,34,1.856419324073702
1M|move|w250,30Y-2Y,10,0.2,opt_tight,-3.25,2.75,-4.0,5,-0.013799249625292888,0.018775189749419274,0.0887591922633061,-0.23607758712951155,26,1.3736531594958417
1M|move|w250,30Y-2Y,10,0.2,opt_loose,-3.5,2.75,-4.0,5,0.11349812063869279,0.030661314828686725,0.09393384461955719,-0.23607758712951155,25,1.6743891060864498
1M|move|w250,30Y-2Y,10,0.2,baseline,-3.5,3.0,-4.0,5,0.17326842699761197,0.03608709616773953,0.09284493687913059,-0.23607758712951366,20,1.8313659684510923
1M|move|w250,30Y-2Y,10,0.2,aggr,-3.0,2.5,-3.5,5,0.16490559011170158,0.03671365409837146,0.10135286552172178,-0.23607758712951132,34,1.850360133729578
1M|move|w250,30Y-2Y,10,0.25,opt_tight,-3.25,2.75,-4.0,5,-0.013799249625292888,0.018775189749419274,0.0887591922633061,-0.23607758712951155,28,1.3736531594958417
1M|move|w250,30Y-2Y,10,0.25,opt_loose,-3.5,2.75,-4.0,5,-0.013799249625292888,0.018775189749419274,0.0887591922633061,-0.23607758712951155,27,1.3736531594958417
1M|move|w250,30Y-2Y,10,0.25,baseline,-3.5,3.0,-4.0,5,-0.013746474504526535,0.018779890589513792,0.0887579873722853,-0.23607758712951366,22,1.3737613425426556
1M|move|w250,30Y-2Y,10,0.25,aggr,-3.0,2.5,-3.5,5,0.1637931962400681,0.0366025534509411,0.10136290048706968,-0.23607758712951132,37,1.8469786362117449
1M|move|w250,30Y-2Y,10,0.3,opt_tight,-3.25,2.75,-4.0,5,-0.01896239813222336,0.018316066576170575,0.0888038217575375,-0.23607758712951155,27,1.3631256608077755
1M|move|w250,30Y-2Y,10,0.3,opt_loose,-3.5,2.75,-4.0,5,-0.020407439525273914,0.01818770976297568,0.08880537094229103,-0.23607758712951155,27,1.360196107543531
1M|move|w250,30Y-2Y,10,0.3,baseline,-3.5,3.0,-4.0,5,-0.013746474504526535,0.018779890589513792,0.0887579873722853,-0.23607758712951366,22,1.3737613425426556
1M|move|w250,30Y-2Y,10,0.3,aggr,-3.0,2.5,-3.5,5,0.1458696421344287,0.035168315310774245,0.10398541525724468,-0.23607758712951132,39,1.8038446967159516
1M|move|w250,30Y-2Y,10,0.4,opt_tight,-3.25,2.75,-4.0,5,0.005546639703890282,0.020545981626010068,0.09843466588015967,-0.2360775871295131,28,1.4149779034052155
1M|move|w250,30Y-2Y,10,0.4,opt_loose,-3.5,2.75,-4.0,5,0.004239743595145197,0.02041734373624271,0.09843607918191033,-0.2360775871295131,28,1.411936912207601
1M|move|w250,30Y-2Y,10,0.4,baseline,-3.5,3.0,-4.0,5,-0.020407439525273914,0.01818770976297568,0.08880537094229103,-0.23607758712951155,23,1.360196107543531
1M|move|w250,30Y-2Y,10,0.4,aggr,-3.0,2.5,-3.5,5,0.13906503133960577,0.034463464520121834,0.1040050426825211,-0.23607758712951132,42,1.7829959374204247
1M|move|w250,30Y-2Y,10,0.5,opt_tight,-3.25,2.75,-4.0,5,0.11583243613751446,0.0317923303102694,0.10180507898728583,-0.23607758712951132,35,1.706027236367865
1M|move|w250,30Y-2Y,10,0.5,opt_loose,-3.5,2.75,-4.0,5,0.11583243613751446,0.0317923303102694,0.10180507898728583,-0.23607758712951132,34,1.706027236367865
1M|move|w250,30Y-2Y,10,0.5,baseline,-3.5,3.0,-4.0,5,-0.03179750121075852,0.01717298085642227,0.08890695922424315,-0.23607758712951155,23,1.3372441914451918
1M|move|w250,30Y-2Y,10,0.5,aggr,-3.0,2.5,-3.5,5,0.10780640392231848,0.03104365685197874,0.10243971090934832,-0.23607758712951132,45,1.6850221140882462
1M|move|w250,30Y-2Y,21,0.1,opt_tight,-3.25,2.75,-4.0,5,0.20576200833072913,0.039463152646687094,0.09459060399237174,-0.23607758712951155,21,1.9359254449386656
1M|move|w250,30Y-2Y,21,0.1,opt_loose,-3.5,2.75,-4.0,5,0.20576200833072913,0.039463152646687094,0.09459060399237174,-0.23607758712951155,21,1.9359254449386656
1M|move|w250,30Y-2Y,21,0.1,baseline,-3.5,3.0,-4.0,5,0.20581518272950358,0.03946794894533423,0.09458946948010313,-0.23607758712951366,19,1.9360779101454493
1M|move|w250,30Y-2Y,21,0.1,aggr,-3.0,2.5,-3.5,5,0.1282026572891913,0.03291279456184659,0.10072173880701038,-0.23607758712951155,31,1.737924509171834
1M|move|w250,30Y-2Y,21,0.15,opt_tight,-3.25,2.75,-4.0,5,0.20543475506487885,0.039432192194130744,0.09459057786007931,-0.23607758712951155,21,1.9349415430048806
1M|move|w250,30Y-2Y,21,0.15,opt_loose,-3.5,2.75,-4.0,5,0.20543475506487885,0.039432192194130744,0.09459057786007931,-0.23607758712951155,21,1.9349415430048806
1M|move|w250,30Y-2Y,21,0.15,baseline,-3.5,3.0,-4.0,5,0.20548792403139599,0.03943698834992038,0.09458944335313177,-0.23607758712951155,19,1.9350939307237702
1M|move|w250,30Y-2Y,21,0.15,aggr,-3.0,2.5,-3.5,5,0.13534377297430894,0.03336264275782308,0.09873112345079657,-0.23607758712951155,35,1.7508880103685458
1M|move|w250,30Y-2Y,21,0.2,opt_tight,-3.25,2.75,-4.0,5,0.11085972656612035,0.029951670537679664,0.08976813172765823,-0.23607758712951155,22,1.6548209727334617
1M|move|w250,30Y-2Y,21,0.2,opt_loose,-3.5,2.75,-4.0,5,0.20543475506487885,0.039432192194130744,0.09459057786007931,-0.23607758712951155,21,1.9349415430048806
1M|move|w250,30Y-2Y,21,0.2,baseline,-3.5,3.0,-4.0,5,0.20548792403139599,0.03943698834992038,0.09458944335313177,-0.23607758712951155,19,1.9350939307237702
1M|move|w250,30Y-2Y,21,0.2,aggr,-3.0,2.5,-3.5,5,0.1714132860067297,0.037034424917220976,0.09937633957120572,-0.23607758712951132,39,1.8601559599468573
1M|move|w250,30Y-2Y,21,0.25,opt_tight,-3.25,2.75,-4.0,5,0.052761137455762164,0.024959953056055806,0.09400769762051667,-0.23607758712951155,26,1.5231390100611495
1M|move|w250,30Y-2Y,21,0.25,opt_loose,-3.5,2.75,-4.0,5,0.169731420004806,0.036787534642291675,0.0989064643530133,-0.23607758712951155,24,1.8526120129282055
1M|move|w250,30Y-2Y,21,0.25,baseline,-3.5,3.0,-4.0,5,0.1729361036528091,0.03605623627116361,0.09284490590466013,-0.23607758712951155,20,1.8304352071335352
1M|move|w250,30Y-2Y,21,0.25,aggr,-3.0,2.5,-3.5,5,0.12176896299668404,0.03215726012054643,0.0998387423310609,-0.23607758712951132,40,1.7163550015884352
1M|move|w250,30Y-2Y,21,0.3,opt_tight,-3.25,2.75,-4.0,5,0.052761137455762164,0.024959953056055806,0.09400769762051667,-0.23607758712951155,29,1.5231390100611495
1M|move|w250,30Y-2Y,21,0.3,opt_loose,-3.5,2.75,-4.0,5,0.07773928448801132,0.027331134552771363,0.09430411665162605,-0.23607758712951155,28,1.5844102497125476
1M|move|w250,30Y-2Y,21,0.3,baseline,-3.5,3.0,-4.0,5,0.07513772730300489,0.026606506256033002,0.0879252872447314,-0.23607758712951155,22,1.565443969583868
1M|move|w250,30Y-2Y,21,0.3,aggr,-3.0,2.5,-3.5,5,0.11593671250710831,0.031578370867321626,0.09986802814174787,-0.23607758712951132,42,1.699999272053774
1M|move|w250,30Y-2Y,21,0.4,opt_tight,-3.25,2.75,-4.0,5,0.12207753983812712,0.031977528906032004,0.09811410781962036,-0.23607758712951155,33,1.7112611507983988
1M|move|w250,30Y-2Y,21,0.4,opt_loose,-3.5,2.75,-4.0,5,0.13258781235775158,0.033026532522117735,0.09824834040529484,-0.23607758712951155,31,1.7411935912019563
1M|move|w250,30Y-2Y,21,0.4,baseline,-3.5,3.0,-4.0,5,0.06379980244255189,0.02600655750205738,0.09414696083841241,-0.23607758712951155,25,1.5499029753919158
1M|move|w250,30Y-2Y,21,0.4,aggr,-3.0,2.5,-3.5,5,0.07127760199686495,0.027182643805804485,0.10076999793175427,-0.23607758712951232,49,1.580506146789777
1M|move|w250,30Y-2Y,21,0.5,opt_tight,-3.25,2.75,-4.0,5,0.06832312681607218,0.02689270427052204,0.10088391137421734,-0.23607758712951132,40,1.5729091786260394
1M|move|w250,30Y-2Y,21,0.5,opt_loose,-3.5,2.75,-4.0,5,0.07399577549982696,0.02761858246816873,0.10295969488402139,-0.23607758712951132,38,1.5919936112002704
1M|move|w250,30Y-2Y,21,0.5,baseline,-3.5,3.0,-4.0,5,-0.011000669492576647,0.018951146168793453,0.09534454534011072,-0.23607758712951155,31,1.3777080156323296
1M|move|w250,30Y-2Y,21,0.5,aggr,-3.0,2.5,-3.5,5,-0.051571042811761995,0.014967658740372203,0.09758075433913958,-0.22126758777415367,55,1.2886136730899709
1M|move|w250,30Y-2Y,42,0.1,opt_tight,-3.25,2.75,-4.0,5,-0.016851494534859325,0.018541208183420865,0.08656750376421808,-0.23607758712951155,23,1.3682785348205964
1M|move|w250,30Y-2Y,42,0.1,opt_loose,-3.5,2.75,-4.0,5,0.20576200833072913,0.039463152646687094,0.09459060399237174,-0.23607758712951155,21,1.9359254449386656
1M|move|w250,30Y-2Y,42,0.1,baseline,-3.5,3.0,-4.0,5,0.20581518272950358,0.03946794894533423,0.09458946948010313,-0.23607758712951366,19,1.9360779101454493
