group,n_spreads,window,long_th,short_th,sharpe,sortino,ann_ret,vol,mdd,calmar,total_ret,n_trades
top4,4,126,8,-3,-0.4283609129744285,-0.42621437582872507,-0.014633973193283967,0.07460551970846879,-0.24739836942077822,-0.05915145369610065,-0.22281612777162496,156
top4,4,126,8,-4,-0.416460478655608,-0.41504419159196576,-0.013773280666176335,0.0746356509622895,-0.2388992580553062,-0.057653091007037624,-0.21112634484468762,160
top4,4,126,8,-5,-0.505780405792092,-0.504730300669511,-0.02334792236873673,0.07993265362002688,-0.36336529482213065,-0.06425468447713387,-0.3323327692268845,177
top4,4,126,8,-6,-0.4639901139939466,-0.4648857900107249,-0.020842275866922333,0.08136211967674763,-0.35847724158317457,-0.058141141052287605,-0.30243023764677357,153
top4,4,126,8,-7,-0.442196179722175,-0.44196441584679935,-0.019461799696552706,0.08205769889703726,-0.3628006694522399,-0.053643229837299716,-0.2854213628147997,150
top4,4,126,8,-8,-0.42674864676067065,-0.41942572217351254,-0.019888556182993455,0.08539323256690169,-0.34669343269472486,-0.057366405900471706,-0.29072069024756875,152
broad,2,10,1,-1,-0.4919210323514127,-0.4996112364883968,-0.03858601014676377,0.10863349293282455,-0.5433789491882548,-0.07101123480106618,-0.48975114044431267,389
broad,2,10,1,-2,-0.5033421023091036,-0.5095132100391001,-0.038965668421047206,0.10724983023028103,-0.5140185264938787,-0.07580596109411095,-0.4931856162602065,420
broad,2,10,1,-3,-0.5309805297080139,-0.5338909224651932,-0.0428922646995471,0.10901691061244177,-0.5448478435101896,-0.07872338160175713,-0.5274527519458159,500
broad,2,10,1,-4,-0.5838368271137001,-0.5858787963600601,-0.04940926081853192,0.11055850296875329,-0.5943124344463625,-0.08313684512517325,-0.5795564770432176,495
broad,2,10,2,-1,-0.5146209408132049,-0.5205831854641735,-0.03958134199987273,0.10633337919285922,-0.539858338286788,-0.07331801547324811,-0.49870891263110473,407
broad,2,10,2,-2,-0.5201347358427032,-0.5243134089185266,-0.03921182542395474,0.10478164127920525,-0.516142620631073,-0.0759709116368099,-0.49540076543735667,440
broad,2,10,2,-3,-0.5115723057750968,-0.5135112539370447,-0.039817500737676426,0.1072558003874737,-0.5191882052208353,-0.07669184380014982,-0.5008124487267507,500
broad,2,10,2,-4,-0.587925606698059,-0.589345732865046,-0.04891484717372918,0.1091649487261313,-0.5906893060037144,-0.0828097727122583,-0.5758015655894411,500
broad,2,10,3,-1,-0.5094037749272039,-0.5185706953481782,-0.031806854384396344,0.09402908288019377,-0.46560046042297787,-0.06831362313409482,-0.4246111993433098,467
broad,2,10,3,-2,-0.48307264003390765,-0.49030058501424906,-0.029435452355758618,0.09408018545321503,-0.42541347754606823,-0.06919257124986371,-0.4000322025224404,480
broad,2,10,3,-3,-0.4531691996242875,-0.45816690011958966,-0.028297608990599077,0.09707280129524214,-0.39575287008059085,-0.07150323125852902,-0.38789090187360975,523
broad,2,10,3,-4,-0.49732778450505627,-0.5026770592904608,-0.0339165618960815,0.0996120217291284,-0.447351387791187,-0.07581637795636602,-0.4456779117556001,530
broad,2,10,4,-1,-0.4604942214178645,-0.4725221387650625,-0.02516762116984328,0.08998780986314929,-0.4090660415607339,-0.06152459166206944,-0.35328809170052966,482
broad,2,10,4,-2,-0.3816708549502063,-0.39050580764926396,-0.0182338320882649,0.09000044345877849,-0.34174644673375676,-0.05335485492983127,-0.2699641228298404,485
broad,2,10,4,-3,-0.34743758147891923,-0.35221569059519975,-0.016247387527341117,0.09241506590503709,-0.30508501844740177,-0.05325527818450466,-0.24429114043897648,524
broad,2,10,4,-4,-0.3317068207936197,-0.3375466111282613,-0.015672188674091814,0.09446086495044428,-0.32961307097891224,-0.04754723053775522,-0.2366999859284481,531
broad,2,15,1,-1,-0.24886756308558142,-0.26012758569734884,-0.013052708806517765,0.10921225920819724,-0.326825721822036,-0.0399378259879596,-0.20121254730756777,315
broad,2,15,1,-2,-0.14739229462513015,-0.1550954805723333,-0.001966002029034297,0.10887560166535602,-0.2837906894061151,-0.006927648095674043,-0.03309029409189446,336
broad,2,15,1,-3,-0.1740403328173349,-0.1827583520467912,-0.0057553502264880985,0.11204898811228245,-0.3039987823130407,-0.018932148947101917,-0.09398209458538898,398
broad,2,15,1,-4,-0.1993865575198105,-0.20736174324156598,-0.00877258353998056,0.11268371113273622,-0.33281828142257514,-0.02635847857420465,-0.13986510891949044,408
broad,2,15,2,-1,-0.3185384393785274,-0.3300950432477536,-0.01983722356125306,0.10754096311634183,-0.3961903729282056,-0.05006992828886279,-0.29008522129751235,344
broad,2,15,2,-2,-0.2370817371945802,-0.247031482705001,-0.011114699691419538,0.10725674856451604,-0.33570367127176154,-0.0331086629148654,-0.17396375309807122,361
broad,2,15,2,-3,-0.2296699583215301,-0.2386959380457918,-0.011631233324296497,0.11114541376920963,-0.33811598065333176,-0.03440012891973281,-0.1813106282382666,407
broad,2,15,2,-4,-0.27368449103154713,-0.28196992782028923,-0.01679311057585564,0.1120371532607048,-0.37590231175465183,-0.0446741348768729,-0.25142753164565357,414
broad,2,15,3,-1,-0.43501932558418294,-0.44572784764985185,-0.024695754293080352,0.09342299185579596,-0.37565783868379443,-0.06574002123743174,-0.3479144417727399,404
broad,2,15,3,-2,-0.3935712537599951,-0.40325896723439053,-0.021118919544363512,0.09385607445288757,-0.3557490983740879,-0.05936464671557907,-0.3057925981260108,407
broad,2,15,3,-3,-0.36431602098767685,-0.37239149985975767,-0.020617843060092622,0.09870762825655875,-0.31957149416525565,-0.06451715323967787,-0.2996911951710647,450
broad,2,15,3,-4,-0.3981476649515305,-0.40437305078975033,-0.024309983946581903,0.09958619486047338,-0.36312276016048844,-0.06694701245341295,-0.34349006019806394,456
broad,2,15,4,-1,-0.35819658014483663,-0.36793271207669936,-0.015854431431166938,0.08931485930717228,-0.34137991927861217,-0.046442191048230864,-0.23911285979573282,418
broad,2,15,4,-2,-0.3374248197514166,-0.3464092166421604,-0.01413971535913805,0.08958216861563886,-0.3298072617747464,-0.042872662302976434,-0.21612329255076246,419
broad,2,15,4,-3,-0.3128372812440098,-0.3217718209409389,-0.014217181825688319,0.09521301261381655,-0.2749236929596707,-0.05171319238671029,-0.21717585388323613,465
broad,2,15,4,-4,-0.36246993486311824,-0.36943603340876574,-0.01944426331568605,0.09650115830411675,-0.30760366797058436,-0.063212065850741,-0.28520280619936844,466
broad,2,21,1,-1,-0.41802974206100824,-0.436494850731822,-0.029995876589945736,0.10700656376075368,-0.41922304717288217,-0.07155111531255061,-0.40592849406302756,286
broad,2,21,1,-2,-0.3682211446206072,-0.3847467754916297,-0.024600755877277614,0.10655225263200317,-0.3908840116431782,-0.06293620394925394,-0.34682752239619774,306
broad,2,21,1,-3,-0.34006723328558996,-0.3507122896120113,-0.0229890663924166,0.10956204355402106,-0.41400075496863215,-0.05552904461287378,-0.32812549025013016,375
broad,2,21,1,-4,-0.3733008403056074,-0.3840601276256972,-0.027210727357752984,0.11098762132014886,-0.4114190224773183,-0.06613871958060258,-0.37607767758500943,384
broad,2,21,2,-1,-0.42396872724223184,-0.44113982925659345,-0.029727780463604137,0.10528587444668913,-0.4164721853620461,-0.07137999008928121,-0.40311466233187376,309
broad,2,21,2,-2,-0.3769244045810416,-0.39241921939378954,-0.024672508762377587,0.10478236537326228,-0.38838263033290354,-0.0635262929787294,-0.3476486367336945,329
broad,2,21,2,-3,-0.33666858567212965,-0.34763067027285055,-0.022039557188731296,0.10821831247711372,-0.40808268199803727,-0.054007577780125694,-0.31687258425155174,380
broad,2,21,2,-4,-0.381281831354608,-0.3917191487735363,-0.027455302372492496,0.1096971498257488,-0.41684578918513077,-0.06586441097597118,-0.37875450942896094,384
broad,2,21,3,-1,-0.35814476053952843,-0.37025199568795414,-0.017838696170372925,0.09380781673926702,-0.32693616265114145,-0.054563239580834554,-0.26492370911295404,349
broad,2,21,3,-2,-0.36903501335217676,-0.3803129094860385,-0.019147472051568193,0.09448027936724028,-0.36814048214204415,-0.05201131899474258,-0.2814943250972288,360
broad,2,21,3,-3,-0.38396210522858304,-0.39138094613715635,-0.0224530981003499,0.09856986614883848,-0.42973539353482704,-0.05224865914734164,-0.3217952144741373,407
broad,2,21,3,-4,-0.3685175413610681,-0.37571451386943383,-0.02176144231747057,0.10031349196087695,-0.4113689655186115,-0.05290005844275586,-0.3135431146875227,409
broad,2,21,4,-1,-0.4487103034247305,-0.4597392703787077,-0.023901955455311152,0.08954214637471579,-0.3595222482431349,-0.06648254891626881,-0.33877965280182976,358
broad,2,21,4,-2,-0.5002680688941659,-0.5103309415951067,-0.02867711835209208,0.09002804402280028,-0.4169499559217391,-0.06877832206192805,-0.391965916625047,365
broad,2,21,4,-3,-0.4751282269772699,-0.4787498050263362,-0.029049282666511744,0.09469065150409481,-0.4239991602078069,-0.06851259481805189,-0.3959372472334318,410
broad,2,21,4,-4,-0.4431824077805525,-0.4471224044021719,-0.027081793464917236,0.09655000505817397,-0.4304086801072485,-0.06292111362198607,-0.3746621504161006,405
broad,2,42,1,-1,0.04665810742578014,0.04859563165387745,0.019426534117797267,0.10751095225016775,-0.2430187643629183,0.07993841203466147,0.3895680817063505,195
broad,2,42,1,-2,-0.04678464312755653,-0.04859617935965772,0.009189987006187117,0.10781361236796816,-0.24464693365984475,0.03756428445150596,0.16932167256054842,219
broad,2,42,1,-3,-0.08747372507423419,-0.09032014126454702,0.003946924244621952,0.11197941707009466,-0.29443937093943895,0.013404879354377394,0.0696766793728596,275
broad,2,42,1,-4,-0.07730661341878309,-0.07945838373373876,0.0049710626588963525,0.11260620659581984,-0.338739037598619,0.014675198625281265,0.08848916822088992,265
broad,2,42,2,-1,0.004334013851961259,0.004501798080200454,0.01505386052213531,0.1050436295688942,-0.2428755658091386,0.0619817826135925,0.2910951283889529,224
broad,2,42,2,-2,-0.10234925015752895,-0.10606672525755012,0.0036847491925728892,0.1053220485003178,-0.26221160579831304,0.014052578570481396,0.06491021450070344,248
broad,2,42,2,-3,-0.13748155718798122,-0.14207606805897444,-0.0012924272769712086,0.110504360725946,-0.3310517421042034,-0.003904003853767361,-0.021871056924846255,278
broad,2,42,2,-4,-0.11794591611532844,-0.12112308667884393,0.0006936045096632704,0.11125559634410367,-0.3667466455735874,0.0018912361381751186,0.01192653608773453,266
broad,2,42,3,-1,-0.10352398753962379,-0.10672858941483727,0.006620033739948683,0.09018554950014528,-0.21955319336818907,0.030152299943307752,0.1194352122723441,272
broad,2,42,3,-2,-0.18094995215550197,-0.18642810595402756,-0.0005081518529409523,0.09064260281278996,-0.21763804364514522,-0.0023348484687239907,-0.008653542488538224,286
broad,2,42,3,-3,-0.2529682697597761,-0.25971469965451605,-0.00905066509955521,0.09657496173859621,-0.35797566661208013,-0.025282905917074393,-0.14398191994544218,313
broad,2,42,3,-4,-0.1967205659877798,-0.20088207385502393,-0.00391466653055339,0.09746849819356597,-0.37422499986791763,-0.010460729592985685,-0.06486937456291242,298
broad,2,42,4,-1,-0.0828361892059334,-0.08518409131388033,0.008567457773910991,0.08978017705166932,-0.2136668235743003,0.04009727682843449,0.15704892982688512,270
broad,2,42,4,-2,-0.13761520580953274,-0.14149119795650156,0.0035037008946552373,0.09028741395584049,-0.2068965743049128,0.01693455247592295,0.061630352441272684,280
broad,2,42,4,-3,-0.18748119813080344,-0.19211134617928904,-0.0027181152350740367,0.09640389130396528,-0.32235358369821676,-0.008432092498834141,-0.04547447434194907,309
broad,2,42,4,-4,-0.16066892476350628,-0.16381522216617425,-0.0003435321139091396,0.09720572647075737,-0.35243921594992444,-0.0009747272674614894,-0.005857910849497161,293
broad,2,63,1,-1,-0.004387388296594663,-0.004585120984626669,0.013879716265541742,0.10724611514222533,-0.2313631813653453,0.05999103307463731,0.2657947232699709,139
broad,2,63,1,-2,0.04861438956836904,0.05066636246466153,0.019672347436797022,0.10702007839633922,-0.23035575300642522,0.08539985296676446,0.39530856460984864,157
broad,2,63,1,-3,-0.060492027038777894,-0.06276390638096413,0.006985767715321334,0.11198532880854006,-0.350937695009084,0.019906005580678666,0.12641022941777247,191
broad,2,63,1,-4,-0.019214789881979142,-0.01983030302755466,0.0115438044052254,0.11279022438165277,-0.36346750960607643,0.031760209922852514,0.21684235664282925,181
broad,2,63,2,-1,-0.04680096245472109,-0.0486999611871959,0.009586545585514417,0.10524997280555352,-0.22866018664789436,0.04192485681941822,0.17720334928239811,167
broad,2,63,2,-2,-0.003505382822553991,-0.003633791063954067,0.014238628971946943,0.10487440644327313,-0.23753962785412172,0.05994212039723829,0.2734785864003306,188
broad,2,63,2,-3,-0.09147400231259809,-0.09467000113951697,0.0038219137137209813,0.11039288613119873,-0.3443729553333762,0.011098181940626294,0.06740142962121665,210
broad,2,63,2,-4,-0.059596261205536225,-0.061413955272215215,0.007234765134597865,0.1111252552213995,-0.3570727650387118,0.020261318820586925,0.13118232022225107,200
broad,2,63,3,-1,-0.07123844293335237,-0.07295065190512748,0.009007119237638195,0.09349285398455741,-0.2094426731266648,0.04300517704045418,0.16570390354310227,212
broad,2,63,3,-2,-0.0650303465068063,-0.06642713890146341,0.009549962983786964,0.0937604293398546,-0.22361409091738552,0.04270733988456572,0.17647417422080225,228
broad,2,63,3,-3,-0.16452293080537567,-0.16789749182379957,-0.0014581429864036766,0.10001846342694487,-0.31959119295816996,-0.004562525559315169,-0.02464257313367413,251
broad,2,63,3,-4,-0.12898542879015903,-0.13089546155087955,0.0019338469527920843,0.10072873736628506,-0.3366163487016403,0.0057449584972658245,0.0335870405051486,242
broad,2,63,4,-1,-0.1185210797361252,-0.12151797716872978,0.005169902535619553,0.09059708165099332,-0.20295053429880014,0.025473707440493876,0.09217760052410218,209
broad,2,63,4,-2,-0.1204916396328482,-0.123281405143556,0.004965207697372742,0.09071583438352944,-0.22091169496756669,0.022475983890765553,0.08838073803892121,221
broad,2,63,4,-3,-0.2220361832310514,-0.22658084252428215,-0.006254890180666495,0.09709660226879419,-0.3343766127609249,-0.018706123400857175,-0.10173445832307115,244
broad,2,63,4,-4,-0.1824826594938384,-0.18525728658563273,-0.0027225957638513654,0.09813971919078437,-0.34686871485569964,-0.007849066944489325,-0.04554780053444418,235
broad,2,126,1,-1,-0.11868519398007406,-0.12266426762626718,0.0015303691958923338,0.10722726854772344,-0.3606881059952572,0.004242915611729257,0.026492956359289943,94
broad,2,126,1,-2,-0.11988181988043653,-0.12399367423150702,0.0013063503360080109,0.10764712525547764,-0.34452059948377395,0.00379179166054347,0.022573998327298117,110
broad,2,126,1,-3,-0.27018529764489874,-0.27732455253835187,-0.01675119660572355,0.1129493198930764,-0.5040085510148848,-0.03323593731097003,-0.2508816823853486,125
broad,2,126,1,-4,-0.2273940273206021,-0.23348570909257488,-0.012105814431073725,0.11330221782656524,-0.4662299986765814,-0.02596532712488841,-0.18800652484905056,131
broad,2,126,2,-1,-0.15807031290011728,-0.16301743151077394,-0.002292802622119172,0.10571948495752831,-0.33780834656147385,-0.00678728825222183,-0.038489812663438094,122
broad,2,126,2,-2,-0.15911924016390472,-0.16422552748909677,-0.0025159663281131284,0.10614527924276411,-0.3210622356737945,-0.007836382011210435,-0.0421606786427543,138
broad,2,126,2,-3,-0.28303507892224333,-0.2907825162189989,-0.01750972852512256,0.11122846495425785,-0.4810253299565023,-0.036400845100414796,-0.2607023718070868,141
broad,2,126,2,-4,-0.24919269887202694,-0.25544785852676466,-0.014000707051598393,0.1117808021378673,-0.46115197292867083,-0.03036028874100462,-0.2142312012184162,145
broad,2,126,3,-1,-0.18362771145242754,-0.1881671174478628,-0.0007501755644587771,0.09063744655182986,-0.2289168717376681,-0.0032770654201428016,-0.012750238688009952,150
broad,2,126,3,-2,-0.17150878531472313,-0.17589148187598422,0.0002141453428328166,0.09114774621174411,-0.2381234005132566,0.0008993040682740246,0.003668034224299621,150
broad,2,126,3,-3,-0.31711443630482383,-0.32378611611951563,-0.01538838258669073,0.09710468894920979,-0.40054095035394366,-0.03841899953823091,-0.2329280750635977,156
broad,2,126,3,-4,-0.27472390306084415,-0.2800457630949034,-0.011581511919122045,0.09779697087862459,-0.37112624824627244,-0.03120639398007971,-0.18060610493609186,158
broad,2,126,4,-1,-0.14293106792480312,-0.14790276737540242,0.0037176126428479783,0.08731068395193758,-0.20907616935876408,0.017781140023035068,0.06550658925064812,144
broad,2,126,4,-2,-0.14265202561566503,-0.1474627918913247,0.00362428090552247,0.08782043772818873,-0.19418184060127897,0.018664365804237817,0.06381371437745464,146
broad,2,126,4,-3,-0.29861689090943333,-0.3067158821263704,-0.012406811958811659,0.09399373968623165,-0.38123068088918705,-0.03254410670692574,-0.19222656096749302,153
broad,2,126,4,-4,-0.2593991008314649,-0.26605960555653624,-0.008997374428825866,0.09467242426910207,-0.36038418163329095,-0.02496606368250965,-0.14319442706295193,155
belly,2,10,1,-1,-0.4980679047738452,-0.5051153825271355,-0.0393865113538,0.1089087575205014,-0.5256341126511554,-0.07493142169777596,-0.49696721828483137,397
belly,2,10,1,-2,-0.4806842116224918,-0.4866372520529221,-0.03756153126761064,0.10890150268424226,-0.5166335560541836,-0.07270439720270755,-0.4803737979033539,434
